ts,value,counter_name,t_s
182250939687553,0.0,% Shader ALU Capacity Utilized,0.002995
182250939687970,0.0,% Time ALUs Working,0.002995417
182250939688490,0.0,% Time EFUs Working,0.002995937
182250939689324,0.0,% Nearest Filtered,0.002996771
182250939689740,0.0,% Linear Filtered,0.002997187
182250939690313,0.0,% Anisotropic Filtered,0.00299776
182250939690834,0.0,% Non-Base Level Textures,0.002998281
182250939691668,1172828160.0,Read Total (Bytes/sec),0.002999115
182250939692084,639906432.0,Write Total (Bytes/sec),0.002999531
182250939692553,936665920.0,Texture Memory Read BW (Bytes/Second),0.003
182250939693126,125775320.0,Vertex Memory Read (Bytes/Second),0.003000573
182250939693543,4180650.75,SP Memory Read (Bytes/Second),0.00300099
182250939694011,-1.0,Avg Bytes / Fragment,0.003001458
182250939694480,5.115658760070801,Avg Bytes / Vertex,0.003001927
182250939695313,0.0,Preemptions / second,0.00300276
182250939695730,0.0,Avg Preemption Delay,0.003003177
182250939696199,545000000.0,GPU Frequency,0.003003646
182250941153386,544784640.0,Clocks / Second,0.004460833
182250941158907,9.957051277160645,GPU % Bus Busy,0.004466354
182250941159636,0.4213116466999054,% Vertex Fetch Stall,0.004467083
182250941160105,0.0,% Texture Fetch Stall,0.004467552
182250941160991,-1.0,L1 Texture Cache Miss Per Pixel,0.004468438
182250941161459,20.930500030517578,% Texture L2 Miss,0.004468906
182250941161928,0.008779832161962986,% Stalled on System Memory,0.004469375
182250941162345,11888774.0,Pre-clipped Polygons/Second,0.004469792
182250941162813,75.060791015625,% Prims Trivially Rejected,0.00447026
182250941163282,1.5455282926559448,% Prims Clipped,0.004470729
182250941163855,0.621345579624176,Average Vertices / Polygon,0.004471302
182250941164376,9043948.0,Reused Vertices / Second,0.004471823
182250941164793,-1.0,Average Polygon Area,0.00447224
182250941165261,0.0,% Shaders Busy,0.004472708
182250941165626,7387037.0,Vertices Shaded / Second,0.004473073
182250941166303,-1.0,Fragments Shaded / Second,0.00447375
182250941166928,-1.0,Vertex Instructions / Second,0.004474375
182250941167397,-1.0,Fragment Instructions / Second,0.004474844
182250941167918,-1.0,Fragment ALU Instructions / Sec (Full),0.004475365
182250941168334,-1.0,Fragment ALU Instructions / Sec (Half),0.004475781
182250941168803,-1.0,Fragment EFU Instructions / Second,0.00447625
182250941169220,-1.0,Textures / Vertex,0.004476667
182250941169688,-1.0,Textures / Fragment,0.004477135
182250941170105,-1.0,ALU / Vertex,0.004477552
182250941170886,-1.0,ALU / Fragment,0.004478333
182250941171355,-1.0,EFU / Fragment,0.004478802
182250941171824,-1.0,EFU / Vertex,0.004479271
182250941172397,0.0,% Time Shading Fragments,0.004479844
182250941172813,0.0,% Time Shading Vertices,0.00448026
182250941173282,0.0,% Time Compute,0.004480729
182250941173699,0.0,% Shader ALU Capacity Utilized,0.004481146
182250941174168,0.0,% Time ALUs Working,0.004481615
182250941174584,0.0,% Time EFUs Working,0.004482031
182250941175105,0.0,% Nearest Filtered,0.004482552
182250941175522,0.0,% Linear Filtered,0.004482969
182250941175991,0.0,% Anisotropic Filtered,0.004483438
182250941176459,0.0,% Non-Base Level Textures,0.004483906
182250941176928,1212229632.0,Read Total (Bytes/sec),0.004484375
182250941177397,2188814080.0,Write Total (Bytes/sec),0.004484844
182250941177918,779137728.0,Texture Memory Read BW (Bytes/Second),0.004485365
182250941178438,47655320.0,Vertex Memory Read (Bytes/Second),0.004485885
182250941178907,2878233.25,SP Memory Read (Bytes/Second),0.004486354
182250941179428,-1.0,Avg Bytes / Fragment,0.004486875
182250941179845,6.45120906829834,Avg Bytes / Vertex,0.004487292
182250941180418,321.23138427734375,Preemptions / second,0.004487865
182250941180886,8.370279312133789,Avg Preemption Delay,0.004488333
182250941181355,545000000.0,GPU Frequency,0.004488802
182250942503543,544667904.0,Clocks / Second,0.00581099
182250942507345,25.261863708496094,GPU % Bus Busy,0.005814792
182250942507970,1.0063459873199463,% Vertex Fetch Stall,0.005815417
182250942508387,0.0,% Texture Fetch Stall,0.005815834
182250942509064,-1.0,L1 Texture Cache Miss Per Pixel,0.005816511
182250942509480,22.401592254638672,% Texture L2 Miss,0.005816927
182250942509897,0.19406193494796753,% Stalled on System Memory,0.005817344
182250942510366,38204860.0,Pre-clipped Polygons/Second,0.005817813
182250942510834,51.095863342285156,% Prims Trivially Rejected,0.005818281
182250942511303,1.5151515007019043,% Prims Clipped,0.00581875
182250942511928,1.0391271114349365,Average Vertices / Polygon,0.005819375
182250942512449,75048856.0,Reused Vertices / Second,0.005819896
182250942512918,-1.0,Average Polygon Area,0.005820365
182250942513439,0.0,% Shaders Busy,0.005820886
182250942513855,39699708.0,Vertices Shaded / Second,0.005821302
182250942514324,-1.0,Fragments Shaded / Second,0.005821771
182250942514949,-1.0,Vertex Instructions / Second,0.005822396
182250942515366,-1.0,Fragment Instructions / Second,0.005822813
182250942515834,-1.0,Fragment ALU Instructions / Sec (Full),0.005823281
182250942516251,-1.0,Fragment ALU Instructions / Sec (Half),0.005823698
182250942516876,-1.0,Fragment EFU Instructions / Second,0.005824323
182250942517345,-1.0,Textures / Vertex,0.005824792
182250942517814,-1.0,Textures / Fragment,0.005825261
182250942518230,-1.0,ALU / Vertex,0.005825677
182250942518907,-1.0,ALU / Fragment,0.005826354
182250942519376,-1.0,EFU / Fragment,0.005826823
182250942519897,-1.0,EFU / Vertex,0.005827344
182250942520418,0.0,% Time Shading Fragments,0.005827865
182250942520834,0.0,% Time Shading Vertices,0.005828281
182250942521303,0.0,% Time Compute,0.00582875
182250942521720,0.0,% Shader ALU Capacity Utilized,0.005829167
182250942522137,0.0,% Time ALUs Working,0.005829584
182250942522605,0.0,% Time EFUs Working,0.005830052
182250942523126,0.0,% Nearest Filtered,0.005830573
182250942523543,0.0,% Linear Filtered,0.00583099
182250942523959,0.0,% Anisotropic Filtered,0.005831406
182250942524480,0.0,% Non-Base Level Textures,0.005831927
182250942524949,2816048640.0,Read Total (Bytes/sec),0.005832396
182250942525366,3748261632.0,Write Total (Bytes/sec),0.005832813
182250942525834,2320968192.0,Texture Memory Read BW (Bytes/Second),0.005833281
182250942526303,227735056.0,Vertex Memory Read (Bytes/Second),0.00583375
182250942526668,5032819.0,SP Memory Read (Bytes/Second),0.005834115
182250942527189,-1.0,Avg Bytes / Fragment,0.005834636
182250942527657,5.736441612243652,Avg Bytes / Vertex,0.005835104
182250942528282,364.0638732910156,Preemptions / second,0.005835729
182250942528699,0.0,Avg Preemption Delay,0.005836146
182250942529168,545000000.0,GPU Frequency,0.005836615
182250943875783,545019200.0,Clocks / Second,0.00718323
182250943882241,28.6575984954834,GPU % Bus Busy,0.007189688
182250943883074,0.700505256652832,% Vertex Fetch Stall,0.007190521
182250943883491,0.0,% Texture Fetch Stall,0.007190938
182250943884324,-1.0,L1 Texture Cache Miss Per Pixel,0.007191771
182250943884741,28.814529418945312,% Texture L2 Miss,0.007192188
182250943885158,0.004974737763404846,% Stalled on System Memory,0.007192605
182250943885626,22376056.0,Pre-clipped Polygons/Second,0.007193073
182250943886355,48.406524658203125,% Prims Trivially Rejected,0.007193802
182250943886772,1.380017876625061,% Prims Clipped,0.007194219
182250943887241,1.034980297088623,Average Vertices / Polygon,0.007194688
182250943887710,44022708.0,Reused Vertices / Second,0.007195157
182250943888126,-1.0,Average Polygon Area,0.007195573
182250943888595,0.0,% Shaders Busy,0.007196042
182250943889116,23158778.0,Vertices Shaded / Second,0.007196563
182250943889637,-1.0,Fragments Shaded / Second,0.007197084
182250943890210,-1.0,Vertex Instructions / Second,0.007197657
182250943890835,-1.0,Fragment Instructions / Second,0.007198282
182250943891251,-1.0,Fragment ALU Instructions / Sec (Full),0.007198698
182250943891720,-1.0,Fragment ALU Instructions / Sec (Half),0.007199167
182250943892189,-1.0,Fragment EFU Instructions / Second,0.007199636
182250943892553,-1.0,Textures / Vertex,0.0072
182250943893074,-1.0,Textures / Fragment,0.007200521
182250943893543,-1.0,ALU / Vertex,0.00720099
182250943894533,-1.0,ALU / Fragment,0.00720198
182250943895001,-1.0,EFU / Fragment,0.007202448
182250943895470,-1.0,EFU / Vertex,0.007202917
182250943895939,0.0,% Time Shading Fragments,0.007203386
182250943896408,0.0,% Time Shading Vertices,0.007203855
182250943896876,0.0,% Time Compute,0.007204323
182250943897345,0.0,% Shader ALU Capacity Utilized,0.007204792
182250943897918,0.0,% Time ALUs Working,0.007205365
182250943898387,0.0,% Time EFUs Working,0.007205834
182250943899116,0.0,% Nearest Filtered,0.007206563
182250943899585,0.0,% Linear Filtered,0.007207032
182250943900105,0.0,% Anisotropic Filtered,0.007207552
182250943900574,0.0,% Non-Base Level Textures,0.007208021
182250943901043,1751471232.0,Read Total (Bytes/sec),0.00720849
182250943901460,2615962880.0,Write Total (Bytes/sec),0.007208907
182250943901928,1483583616.0,Texture Memory Read BW (Bytes/Second),0.007209375
182250943902397,115780560.0,Vertex Memory Read (Bytes/Second),0.007209844
182250943902866,2369639.0,SP Memory Read (Bytes/Second),0.007210313
182250943903335,-1.0,Avg Bytes / Fragment,0.007210782
182250943903751,4.999424457550049,Avg Bytes / Vertex,0.007211198
182250943904376,0.0,Preemptions / second,0.007211823
182250943904845,0.0,Avg Preemption Delay,0.007212292
182250943905366,545000000.0,GPU Frequency,0.007212813
182250945258960,545036416.0,Clocks / Second,0.008566407
182250945263074,100.0,GPU % Bus Busy,0.008570521
182250945263647,0.0,% Vertex Fetch Stall,0.008571094
182250945264064,0.0,% Texture Fetch Stall,0.008571511
182250945264689,-1.0,L1 Texture Cache Miss Per Pixel,0.008572136
182250945265106,0.0,% Texture L2 Miss,0.008572553
182250945265574,0.0,% Stalled on System Memory,0.008573021
182250945265991,0.0,Pre-clipped Polygons/Second,0.008573438
182250945266512,0.0,% Prims Trivially Rejected,0.008573959
182250945266928,0.0,% Prims Clipped,0.008574375
182250945267449,0.0,Average Vertices / Polygon,0.008574896
182250945267918,0.0,Reused Vertices / Second,0.008575365
182250945268335,-1.0,Average Polygon Area,0.008575782
182250945268751,0.0,% Shaders Busy,0.008576198
182250945269272,0.0,Vertices Shaded / Second,0.008576719
182250945269689,-1.0,Fragments Shaded / Second,0.008577136
182250945270210,-1.0,Vertex Instructions / Second,0.008577657
182250945270678,-1.0,Fragment Instructions / Second,0.008578125
182250945271095,-1.0,Fragment ALU Instructions / Sec (Full),0.008578542
182250945271512,-1.0,Fragment ALU Instructions / Sec (Half),0.008578959
182250945271928,-1.0,Fragment EFU Instructions / Second,0.008579375
182250945272397,-1.0,Textures / Vertex,0.008579844
182250945272814,-1.0,Textures / Fragment,0.008580261
182250945273178,-1.0,ALU / Vertex,0.008580625
182250945273960,-1.0,ALU / Fragment,0.008581407
182250945274428,-1.0,EFU / Fragment,0.008581875
182250945274897,-1.0,EFU / Vertex,0.008582344
182250945275574,0.0,% Time Shading Fragments,0.008583021
182250945275991,0.0,% Time Shading Vertices,0.008583438
182250945276408,0.0,% Time Compute,0.008583855
182250945276876,0.0,% Shader ALU Capacity Utilized,0.008584323
182250945277345,0.0,% Time ALUs Working,0.008584792
182250945277762,0.0,% Time EFUs Working,0.008585209
182250945278178,0.0,% Nearest Filtered,0.008585625
182250945278595,0.0,% Linear Filtered,0.008586042
182250945279064,0.0,% Anisotropic Filtered,0.008586511
182250945279585,0.0,% Non-Base Level Textures,0.008587032
182250945280053,0.0,Read Total (Bytes/sec),0.0085875
182250945280470,162007.0,Write Total (Bytes/sec),0.008587917
182250945280887,0.0,Texture Memory Read BW (Bytes/Second),0.008588334
182250945281356,0.0,Vertex Memory Read (Bytes/Second),0.008588803
182250945281772,0.0,SP Memory Read (Bytes/Second),0.008589219
182250945282241,-1.0,Avg Bytes / Fragment,0.008589688
182250945282710,0.0,Avg Bytes / Vertex,0.008590157
182250945283231,0.0,Preemptions / second,0.008590678
182250945283699,0.0,Avg Preemption Delay,0.008591146
182250945284116,545000000.0,GPU Frequency,0.008591563
182250946561877,544898816.0,Clocks / Second,0.009869324
182250946564220,100.0,GPU % Bus Busy,0.009871667
182250946564741,0.0,% Vertex Fetch Stall,0.009872188
182250946565210,0.0,% Texture Fetch Stall,0.009872657
182250946565679,-1.0,L1 Texture Cache Miss Per Pixel,0.009873126
182250946566095,0.0,% Texture L2 Miss,0.009873542
182250946566564,0.0,% Stalled on System Memory,0.009874011
182250946566929,0.0,Pre-clipped Polygons/Second,0.009874376
182250946567397,0.0,% Prims Trivially Rejected,0.009874844
182250946567814,0.0,% Prims Clipped,0.009875261
182250946568231,0.0,Average Vertices / Polygon,0.009875678
182250946568647,0.0,Reused Vertices / Second,0.009876094
182250946569064,-1.0,Average Polygon Area,0.009876511
182250946569429,0.0,% Shaders Busy,0.009876876
182250946569897,0.0,Vertices Shaded / Second,0.009877344
182250946570314,-1.0,Fragments Shaded / Second,0.009877761
182250946570731,-1.0,Vertex Instructions / Second,0.009878178
182250946571252,-1.0,Fragment Instructions / Second,0.009878699
182250946571668,-1.0,Fragment ALU Instructions / Sec (Full),0.009879115
182250946572085,-1.0,Fragment ALU Instructions / Sec (Half),0.009879532
182250946572554,-1.0,Fragment EFU Instructions / Second,0.009880001
182250946572918,-1.0,Textures / Vertex,0.009880365
182250946573335,-1.0,Textures / Fragment,0.009880782
182250946573752,-1.0,ALU / Vertex,0.009881199
182250946574272,-1.0,ALU / Fragment,0.009881719
182250946575002,-1.0,EFU / Fragment,0.009882449
182250946575522,-1.0,EFU / Vertex,0.009882969
182250946575991,0.0,% Time Shading Fragments,0.009883438
182250946576460,0.0,% Time Shading Vertices,0.009883907
182250946576929,0.0,% Time Compute,0.009884376
182250946577345,0.0,% Shader ALU Capacity Utilized,0.009884792
182250946577814,0.0,% Time ALUs Working,0.009885261
182250946578179,0.0,% Time EFUs Working,0.009885626
182250946578647,0.0,% Nearest Filtered,0.009886094
182250946579064,0.0,% Linear Filtered,0.009886511
182250946579481,0.0,% Anisotropic Filtered,0.009886928
182250946579949,0.0,% Non-Base Level Textures,0.009887396
182250946580366,0.0,Read Total (Bytes/sec),0.009887813
182250946580783,165161.296875,Write Total (Bytes/sec),0.00988823
182250946581252,0.0,Texture Memory Read BW (Bytes/Second),0.009888699
182250946581720,0.0,Vertex Memory Read (Bytes/Second),0.009889167
182250946582189,0.0,SP Memory Read (Bytes/Second),0.009889636
182250946582658,-1.0,Avg Bytes / Fragment,0.009890105
182250946583074,0.0,Avg Bytes / Vertex,0.009890521
182250946583595,0.0,Preemptions / second,0.009891042
182250946584064,0.0,Avg Preemption Delay,0.009891511
182250946584533,545000000.0,GPU Frequency,0.00989198
182250947842606,545022208.0,Clocks / Second,0.011150053
182250947845106,100.0,GPU % Bus Busy,0.011152553
182250947845939,0.0,% Vertex Fetch Stall,0.011153386
182250947846668,0.0,% Texture Fetch Stall,0.011154115
182250947847397,-1.0,L1 Texture Cache Miss Per Pixel,0.011154844
182250947848075,0.0,% Texture L2 Miss,0.011155522
182250947848752,0.0,% Stalled on System Memory,0.011156199
182250947849325,0.0,Pre-clipped Polygons/Second,0.011156772
182250947849793,0.0,% Prims Trivially Rejected,0.01115724
182250947850210,0.0,% Prims Clipped,0.011157657
182250947850627,0.0,Average Vertices / Polygon,0.011158074
182250947851095,0.0,Reused Vertices / Second,0.011158542
182250947851460,-1.0,Average Polygon Area,0.011158907
182250947851877,0.0,% Shaders Busy,0.011159324
182250947852241,0.0,Vertices Shaded / Second,0.011159688
182250947852710,-1.0,Fragments Shaded / Second,0.011160157
182250947853127,-1.0,Vertex Instructions / Second,0.011160574
182250947853595,-1.0,Fragment Instructions / Second,0.011161042
182250947854012,-1.0,Fragment ALU Instructions / Sec (Full),0.011161459
182250947854429,-1.0,Fragment ALU Instructions / Sec (Half),0.011161876
182250947854897,-1.0,Fragment EFU Instructions / Second,0.011162344
182250947855314,-1.0,Textures / Vertex,0.011162761
182250947855731,-1.0,Textures / Fragment,0.011163178
182250947856147,-1.0,ALU / Vertex,0.011163594
182250947856668,-1.0,ALU / Fragment,0.011164115
182250947857137,-1.0,EFU / Fragment,0.011164584
182250947857502,-1.0,EFU / Vertex,0.011164949
182250947858127,0.0,% Time Shading Fragments,0.011165574
182250947858595,0.0,% Time Shading Vertices,0.011166042
182250947859064,0.0,% Time Compute,0.011166511
182250947859533,0.0,% Shader ALU Capacity Utilized,0.01116698
182250947859950,0.0,% Time ALUs Working,0.011167397
182250947860418,0.0,% Time EFUs Working,0.011167865
182250947860887,0.0,% Nearest Filtered,0.011168334
182250947861252,0.0,% Linear Filtered,0.011168699
182250947861668,0.0,% Anisotropic Filtered,0.011169115
182250947862137,0.0,% Non-Base Level Textures,0.011169584
182250947862554,0.0,Read Total (Bytes/sec),0.011170001
182250947863075,173727.578125,Write Total (Bytes/sec),0.011170522
182250947863543,0.0,Texture Memory Read BW (Bytes/Second),0.01117099
182250947864064,0.0,Vertex Memory Read (Bytes/Second),0.011171511
182250947864481,0.0,SP Memory Read (Bytes/Second),0.011171928
182250947864950,-1.0,Avg Bytes / Fragment,0.011172397
182250947865418,0.0,Avg Bytes / Vertex,0.011172865
182250947865887,0.0,Preemptions / second,0.011173334
182250947866408,0.0,Avg Preemption Delay,0.011173855
182250947866825,545000000.0,GPU Frequency,0.011174272
182250949164429,544979264.0,Clocks / Second,0.012471876
182250949168439,100.0,GPU % Bus Busy,0.012475886
182250949169325,0.0,% Vertex Fetch Stall,0.012476772
182250949170002,0.0,% Texture Fetch Stall,0.012477449
182250949170731,-1.0,L1 Texture Cache Miss Per Pixel,0.012478178
182250949171356,0.0,% Texture L2 Miss,0.012478803
182250949172085,0.0,% Stalled on System Memory,0.012479532
182250949172710,0.0,Pre-clipped Polygons/Second,0.012480157
182250949173387,0.0,% Prims Trivially Rejected,0.012480834
182250949174012,0.0,% Prims Clipped,0.012481459
182250949174481,0.0,Average Vertices / Polygon,0.012481928
182250949174950,0.0,Reused Vertices / Second,0.012482397
182250949175366,-1.0,Average Polygon Area,0.012482813
182250949175783,0.0,% Shaders Busy,0.01248323
182250949176252,0.0,Vertices Shaded / Second,0.012483699
182250949176668,-1.0,Fragments Shaded / Second,0.012484115
182250949177189,-1.0,Vertex Instructions / Second,0.012484636
182250949177606,-1.0,Fragment Instructions / Second,0.012485053
182250949178023,-1.0,Fragment ALU Instructions / Sec (Full),0.01248547
182250949178439,-1.0,Fragment ALU Instructions / Sec (Half),0.012485886
182250949178908,-1.0,Fragment EFU Instructions / Second,0.012486355
182250949179325,-1.0,Textures / Vertex,0.012486772
182250949179689,-1.0,Textures / Fragment,0.012487136
182250949180106,-1.0,ALU / Vertex,0.012487553
182250949180575,-1.0,ALU / Fragment,0.012488022
182250949181043,-1.0,EFU / Fragment,0.01248849
182250949181460,-1.0,EFU / Vertex,0.012488907
182250949181981,0.0,% Time Shading Fragments,0.012489428
182250949182398,0.0,% Time Shading Vertices,0.012489845
182250949183023,0.0,% Time Compute,0.01249047
182250949183491,0.0,% Shader ALU Capacity Utilized,0.012490938
182250949183908,0.0,% Time ALUs Working,0.012491355
182250949184325,0.0,% Time EFUs Working,0.012491772
182250949184741,0.0,% Nearest Filtered,0.012492188
182250949185158,0.0,% Linear Filtered,0.012492605
182250949185575,0.0,% Anisotropic Filtered,0.012493022
182250949186043,0.0,% Non-Base Level Textures,0.01249349
182250949186512,0.0,Read Total (Bytes/sec),0.012493959
182250949186929,173084.359375,Write Total (Bytes/sec),0.012494376
182250949187346,0.0,Texture Memory Read BW (Bytes/Second),0.012494793
182250949187814,0.0,Vertex Memory Read (Bytes/Second),0.012495261
182250949188231,0.0,SP Memory Read (Bytes/Second),0.012495678
182250949188648,-1.0,Avg Bytes / Fragment,0.012496095
182250949189116,0.0,Avg Bytes / Vertex,0.012496563
182250949189585,0.0,Preemptions / second,0.012497032
182250949190054,0.0,Avg Preemption Delay,0.012497501
182250949190523,545000000.0,GPU Frequency,0.01249797
182250950475783,545034560.0,Clocks / Second,0.01378323
182250950480002,100.0,GPU % Bus Busy,0.013787449
182250950480939,0.0,% Vertex Fetch Stall,0.013788386
182250950481669,0.0,% Texture Fetch Stall,0.013789116
182250950482346,-1.0,L1 Texture Cache Miss Per Pixel,0.013789793
182250950482919,0.0,% Texture L2 Miss,0.013790366
182250950483439,0.0,% Stalled on System Memory,0.013790886
182250950483908,0.0,Pre-clipped Polygons/Second,0.013791355
182250950484429,0.0,% Prims Trivially Rejected,0.013791876
182250950484898,0.0,% Prims Clipped,0.013792345
182250950485419,0.0,Average Vertices / Polygon,0.013792866
182250950485835,0.0,Reused Vertices / Second,0.013793282
182250950486304,-1.0,Average Polygon Area,0.013793751
